scenario,role,class_label,x1,x2,is_true_source
one_sided_embedding,source,B,-0.2288618518356149,-3.023011441335831,False
one_sided_embedding,source,B,0.23124714769396865,-0.25347782638497557,False
one_sided_embedding,source,B,-1.4424211681539791,1.1832443581208143,False
one_sided_embedding,source,B,4.6806152904611675,1.2404228861361295,False
one_sided_embedding,source,B,-0.3063860307748858,0.7708880255089073,False
one_sided_embedding,source,B,0.34591853632577907,0.7897410906593285,False
one_sided_embedding,source,B,-0.2450234934387588,0.2925799440994804,False
one_sided_embedding,source,B,0.0955485997443937,0.08513784216970556,False
one_sided_embedding,source,B,0.03489932931069894,2.289375172757883,False
one_sided_embedding,source,B,0.7453323342093584,1.734328709908852,False
one_sided_embedding,source,B,-2.226013997716949,0.22159143102302992,False
one_sided_embedding,source,B,2.5559469989972126,0.4394725720983782,False
one_sided_embedding,source,B,1.017686337305101,1.8944031455732735,False
one_sided_embedding,source,B,4.514438367232984,0.0939252686923958,False
one_sided_embedding,source,B,-2.48759518063036,-1.9899120373537562,False
one_sided_embedding,source,B,1.4597236810761642,-0.07863039933288189,False
one_sided_embedding,source,B,-0.7642889982233502,0.3766682633518519,False
one_sided_embedding,source,B,-1.1840467577145715,-2.0053327386187214,False
one_sided_embedding,source,B,0.6837251175523608,0.02862641098964758,False
one_sided_embedding,source,B,-0.8515228512993005,0.3277392745423214,False
one_sided_embedding,source,B,-0.2465241726212738,-0.5788700275375783,False
one_sided_embedding,source,B,-1.576012563938381,-0.3218588782664718,False
one_sided_embedding,source,B,-1.2765883402688654,0.6193796818944814,False
one_sided_embedding,source,B,-0.5202560560740304,-0.4038694214102726,False
one_sided_embedding,source,B,-0.38042712306612175,1.6981875704705098,False
one_sided_embedding,source,B,-1.5397217558737197,1.3420302285646228,False
one_sided_embedding,source,B,-0.7350995883778444,0.9664943349627956,False
one_sided_embedding,source,B,0.47157036927840207,-1.729671937523451,False
one_sided_embedding,source,B,0.2613466718691569,0.1508100529517352,False
one_sided_embedding,source,B,-2.4233316294007676,-0.7009264764461829,False
one_sided_embedding,source,B,2.5263894828454094,1.5234750454559236,False
one_sided_embedding,source,B,-0.7236061753924338,-0.36927028228380826,False
one_sided_embedding,source,B,-1.2164115337909778,0.4505791608302269,False
one_sided_embedding,source,B,0.6141686820206054,1.7403250814295887,False
one_sided_embedding,source,B,2.473992232688953,1.2013352259433072,False
one_sided_embedding,source,B,2.211286542080463,0.12134611959164586,False
one_sided_embedding,source,B,0.6935907089462946,-1.4945970657036294,False
one_sided_embedding,source,B,-1.1783152272104964,-1.5333793285161217,False
one_sided_embedding,source,B,0.1836424817819776,-1.1488143216175009,False
one_sided_embedding,source,B,-1.508307141900185,0.049271956646465415,False
one_sided_embedding,source,B,-0.21550706650201606,1.9008725164798947,False
one_sided_embedding,source,B,-0.3494978172498958,-1.164813121733356,False
one_sided_embedding,source,B,1.6870219286721395,-0.8708241205124081,False
one_sided_embedding,source,B,0.9605846198880434,0.7239324712518096,False
one_sided_embedding,source,B,1.339270947391406,-3.095568016407428,False
one_sided_embedding,source,B,1.8655933325160212,-0.25911011029288034,False
one_sided_embedding,source,B,-0.5370211211006327,-0.5320419079487038,False
one_sided_embedding,source,B,0.8038717823536934,1.8314388606804877,False
one_sided_embedding,source,B,1.3256612989832668,-0.4515049510740157,False
one_sided_embedding,source,B,3.8023920614730256,-0.07495323367147497,False
one_sided_embedding,source,B,0.9319678605605349,0.09916888892598555,False
one_sided_embedding,source,B,-0.7006169253428953,-1.3797414279205409,False
one_sided_embedding,source,B,-2.8318471154749485,-0.757019351612781,False
one_sided_embedding,source,B,-0.3542805129219036,1.4093805059470133,False
one_sided_embedding,source,B,-2.7056305684272615,-0.282716894263491,False
one_sided_embedding,source,B,-2.713849995335423,1.3156636920200973,False
one_sided_embedding,source,B,-2.258652198413575,1.2368247298770887,False
one_sided_embedding,source,B,1.5578222114253089,1.582416997843132,False
one_sided_embedding,source,B,1.130500714910169,-0.4535983809848298,False
one_sided_embedding,source,B,-1.5345902200284423,-0.023955026138149003,False
one_sided_embedding,source,B,0.10255608268925823,-1.9755807308547642,False
one_sided_embedding,source,B,-1.2865140263244792,1.5531699212073093,False
one_sided_embedding,source,B,-1.2262289572643605,-0.1493011385141197,False
one_sided_embedding,source,B,-3.3972382607226894,-1.725117689105159,False
one_sided_embedding,source,B,-0.8627446734749464,-0.5377330380894842,False
one_sided_embedding,source,B,-1.402232263023861,1.027545744426645,False
one_sided_embedding,source,B,-0.6985904976108731,-0.125253721059951,False
one_sided_embedding,source,B,-1.245461808997875,1.1416629815307666,False
one_sided_embedding,source,B,-0.9041814144577949,-1.2928014354191535,False
one_sided_embedding,source,B,-2.5097978283409867,-0.6411669905841447,False
one_sided_embedding,source,B,-2.4751026941771874,0.20473561465831985,False
one_sided_embedding,source,B,-0.8021897869916398,0.14009915520169897,False
one_sided_embedding,source,B,0.7905300251799283,1.3185616133499765,False
one_sided_embedding,source,B,0.07700942294844244,-0.3222580742018203,False
one_sided_embedding,source,B,1.6659911888662626,0.005950486171900588,False
one_sided_embedding,source,B,0.37648116766835216,-0.1067880857511698,False
one_sided_embedding,source,B,-0.1766883633115616,0.7519193904753685,False
one_sided_embedding,source,B,0.695908347974433,-1.3183759920610627,False
one_sided_embedding,source,B,-0.7804192087561825,-1.181703605959558,False
one_sided_embedding,source,B,-0.5242474002548003,0.5650502557216966,False
one_sided_embedding,source,B,5.5039219373139705,0.491174317501472,False
one_sided_embedding,source,B,-2.2452095049589307,-0.0046048723374946116,False
one_sided_embedding,source,B,-2.6801728369102005,-0.375266695351474,False
one_sided_embedding,source,B,1.9551780991973884,1.703396103340769,False
one_sided_embedding,source,B,0.5445842857844194,0.5213612058501426,False
one_sided_embedding,source,B,0.013872908307711096,-1.0669268360181867,False
one_sided_embedding,source,B,0.16158297233201296,-1.513511312925492,False
one_sided_embedding,source,B,0.9256544004327258,0.796649521679506,False
one_sided_embedding,source,B,2.6277800968104206,-0.28390262309896347,False
one_sided_embedding,source,B,-0.3540310606850247,0.46610064450140765,False
one_sided_embedding,source,B,-0.08289474601453425,-1.04003097513871,False
one_sided_embedding,source,B,-1.372249345477868,0.6720311859514668,False
one_sided_embedding,source,B,0.1496815936139764,-0.5617078852743019,False
one_sided_embedding,source,B,2.728707989218332,2.7191489858350217,False
one_sided_embedding,source,B,0.3550663550339727,0.4697891074550257,False
one_sided_embedding,source,B,0.938340069379719,2.777759706078302,False
one_sided_embedding,source,B,1.436270697141886,1.5833582763658014,False
one_sided_embedding,source,B,2.5127000644648168,1.1400835771724307,False
one_sided_embedding,source,B,-0.5823964757530216,-1.3529200949602018,False
one_sided_embedding,source,B,0.6680380168849226,-0.8011633333166268,False
one_sided_embedding,source,B,-1.5717373622672897,-1.946979255208397,False
one_sided_embedding,source,B,2.1487659296157915,1.709122726183379,False
one_sided_embedding,source,B,-0.5556598267633693,-0.1828403101941363,False
one_sided_embedding,source,B,-0.11922161900659609,-1.2179589403503561,False
one_sided_embedding,source,B,1.7838498132891252,-3.2181413507685592,False
one_sided_embedding,source,B,-1.598570879763833,1.1427785262167187,False
one_sided_embedding,source,B,0.7510953431124783,2.5001756413756477,False
one_sided_embedding,source,B,0.3072817708251941,0.1352330645281383,False
one_sided_embedding,source,B,4.019636182760006,2.8653733671516584,False
one_sided_embedding,source,B,-0.8568424889710482,-1.5867260351563952,False
one_sided_embedding,source,B,-4.036275500540959,-1.52745520978548,False
one_sided_embedding,source,B,-1.1515435186971297,0.6344308524072615,False
one_sided_embedding,source,B,1.4995508483181674,1.2769527423988767,False
one_sided_embedding,source,B,1.7601726067812158,-0.058609018531527265,False
one_sided_embedding,source,B,-0.35170647641189806,-0.07073147457967659,False
one_sided_embedding,source,B,-0.5155726141066334,0.19117398833035068,False
one_sided_embedding,source,B,-1.5086075570921644,-1.9547627202594875,False
one_sided_embedding,source,B,0.6606364954523278,1.370207941246766,False
one_sided_embedding,source,B,-2.30955990858057,-1.2388403355099213,False
one_sided_embedding,source,B,-0.5937091950544257,1.886892678773568,False
one_sided_embedding,source,B,-0.9445194047485563,-0.4846092863461436,False
one_sided_embedding,source,B,0.5322729148909678,-1.5357163837592192,False
one_sided_embedding,source,B,1.310264286339263,-1.6108033513038578,False
one_sided_embedding,source,B,-1.4144661623317738,0.08919191612625141,False
one_sided_embedding,source,B,-0.7990472706468946,1.245122344702008,False
one_sided_embedding,source,B,0.06645457885183922,0.8790639911584163,False
one_sided_embedding,source,B,0.4645616155838186,0.9010999605341782,False
one_sided_embedding,source,B,0.45861636726225247,1.2502106055231237,False
one_sided_embedding,source,B,2.464800243687547,-1.5187224058986903,False
one_sided_embedding,source,B,-2.9067140834327887,1.415904622848727,False
one_sided_embedding,source,B,1.120989848782163,1.2720173138898856,False
one_sided_embedding,source,B,-0.7838476008965969,0.8743445292003754,False
one_sided_embedding,source,B,-1.7691829166904174,-0.8551619598407305,False
one_sided_embedding,source,B,-0.43461621915386384,1.8873726060777865,False
one_sided_embedding,source,B,0.8488072197737009,-0.2792562092489148,False
one_sided_embedding,source,B,0.5341627357842509,-1.2905652662072369,False
one_sided_embedding,source,B,2.1006604134980673,2.8929964891704922,False
one_sided_embedding,source,B,-1.7576489206746155,-1.246207546747988,False
one_sided_embedding,source,B,-0.7654054070094691,-0.3224581139010782,False
one_sided_embedding,source,B,-1.5868979358225557,-1.3772581877425207,False
one_sided_embedding,source,B,0.8442313960801477,-2.4762457837060485,False
one_sided_embedding,source,B,1.5574653857900087,1.6044790476421413,False
one_sided_embedding,source,B,-3.04282517222689,0.5198623796214406,False
one_sided_embedding,source,B,2.7569015244886774,-3.2168135389576777,False
one_sided_embedding,source,B,-2.102920692946143,-1.524296191319382,False
one_sided_embedding,source,B,-0.6572741448276129,1.1577008386235552,False
one_sided_embedding,source,B,0.21159123858130188,-1.5034981123412314,False
one_sided_embedding,source,B,3.2837534030255227,0.7859076299537172,False
one_sided_embedding,source,B,0.5395536419178274,-0.7338031232541325,False
one_sided_embedding,source,B,2.4704531591579553,0.2751001040052568,False
one_sided_embedding,source,B,-0.7653971557436277,0.504047149043976,False
one_sided_embedding,source,B,-0.3121320140891817,0.34074992407776317,False
one_sided_embedding,source,B,1.5870510924459273,-0.3685336507638548,False
one_sided_embedding,source,B,-1.2198037669396486,1.4378803267191849,False
one_sided_embedding,source,B,-2.591966123167067,-0.7564498536265882,False
one_sided_embedding,source,B,0.38377450838370925,1.347528558790663,False
one_sided_embedding,source,B,0.13664728066998638,-0.3425085088649203,False
one_sided_embedding,source,B,-1.5556635660290503,0.9469352315522526,False
one_sided_embedding,source,B,2.9892452213907736,2.3330081687468383,False
one_sided_embedding,source,B,-1.6168721220900912,-2.8442738184849303,False
one_sided_embedding,source,B,-1.1809929998632127,-1.4526802271076427,False
one_sided_embedding,source,B,-1.7359153092577404,-1.8403894176596618,False
one_sided_embedding,source,B,2.240043089516523,0.8896580665552624,False
one_sided_embedding,source,B,-1.6506690370008006,1.4452047869547013,False
one_sided_embedding,source,B,0.8000170010579607,-0.18017086937139135,False
one_sided_embedding,source,B,-1.758848334542471,0.8251464075397069,False
one_sided_embedding,source,B,-0.6092412180697335,3.317434440323496,False
one_sided_embedding,source,B,1.7087877860775207,-0.8520583029464055,False
one_sided_embedding,source,B,-0.9079417179952212,0.06267304775307594,False
one_sided_embedding,source,B,-0.053609471961196406,0.32997448827539444,False
one_sided_embedding,source,B,-0.9641085506585053,-1.5324862499347205,False
one_sided_embedding,source,B,-0.0017705454232889073,-0.4133578375636759,False
one_sided_embedding,source,B,-0.426155906925554,-0.7908845736843916,False
one_sided_embedding,source,B,-0.33467069393352616,-0.5646633966467858,False
one_sided_embedding,source,B,-0.6496393310969429,1.672321287515734,False
one_sided_embedding,source,B,-3.0791443058938213,-1.2159766611635319,False
one_sided_embedding,source,B,1.1672415650095287,1.3442218744537227,False
one_sided_embedding,source,B,-2.0676326338053888,-0.48142984598774996,False
one_sided_embedding,source,B,1.7935864691280312,1.334620423609676,False
one_sided_embedding,source,B,1.191804959309136,1.0168620274956877,False
one_sided_embedding,source,B,-0.233743204400487,0.6391831758757276,False
one_sided_embedding,source,B,1.7843125959112374,2.4719211393913127,False
one_sided_embedding,source,B,2.3469727291733524,-0.18847895860021557,False
one_sided_embedding,source,B,3.676194436048004,0.27275955241639455,False
one_sided_embedding,source,B,-2.476785503553012,-0.7191662046286522,False
one_sided_embedding,source,B,-0.09760672287773431,-0.36865402539964476,False
one_sided_embedding,source,B,0.8865906267543782,-0.877470047012566,False
one_sided_embedding,source,B,-0.4460717238641335,-1.1486143603875654,False
one_sided_embedding,source,B,2.075517034847592,0.7264597623221384,False
one_sided_embedding,source,B,-0.9666586603103413,-0.040917417741947265,False
one_sided_embedding,source,B,2.6607640948435547,3.2092548193444697,False
one_sided_embedding,source,B,0.7063644292485377,0.7789516823308307,False
one_sided_embedding,source,B,-3.0367091512591418,-0.9664515607281409,False
one_sided_embedding,source,B,-2.0921698818701286,1.838900103417709,False
one_sided_embedding,source,B,-2.213662675234383,0.6497657683341806,False
one_sided_embedding,source,B,1.0543657077926274,-0.18061410510857134,False
one_sided_embedding,source,B,3.026839542375044,-0.11132753754584655,False
one_sided_embedding,source,B,1.9732500765120602,0.6526425205107145,False
one_sided_embedding,source,B,-0.9845254917613981,-0.4776679782671535,False
one_sided_embedding,source,B,3.754427245314976,-1.6441291627235564,False
one_sided_embedding,source,B,-0.3285063649198578,-0.10346812463282269,False
one_sided_embedding,source,B,-0.2519235526355802,-1.8094030327650787,False
one_sided_embedding,source,B,3.0719051326284386,0.7381980038662478,False
one_sided_embedding,source,B,-0.5517444044147438,-1.5620155669254328,False
one_sided_embedding,source,B,-1.6781364670716916,-2.7706684521356264,False
one_sided_embedding,source,B,1.5408840783325546,0.6250164192333479,False
one_sided_embedding,source,B,0.6379506489964801,1.0040571384699648,False
one_sided_embedding,source,B,0.17021651109413508,0.2730289569632322,False
one_sided_embedding,source,B,-1.665450919004588,-2.437860121845585,False
one_sided_embedding,source,B,-1.0796327787717193,-1.4370944601729074,False
one_sided_embedding,source,B,-0.5772894867791443,-0.8249019646636488,False
one_sided_embedding,source,B,-2.5771455982218505,-3.3336781870879957,False
one_sided_embedding,source,B,0.7591327824173049,0.32619034524607277,False
one_sided_embedding,source,B,3.6748149465164643,1.0587401243664085,False
one_sided_embedding,source,B,-0.44578377444634815,0.3176822518051598,False
one_sided_embedding,source,B,-1.174169257954217,-0.4404346414893364,False
one_sided_embedding,source,B,-1.390557467854212,-1.2510996229741027,False
one_sided_embedding,source,B,0.36635651134867914,-0.5905939237125417,False
one_sided_embedding,source,B,0.5180999040277063,1.5409375541384338,False
one_sided_embedding,source,B,-1.5906322957006427,1.287055368513903,False
one_sided_embedding,source,B,-0.2547807077373434,2.0096864509119765,False
one_sided_embedding,source,B,-1.9997218809496924,-0.7956746048677511,False
one_sided_embedding,source,B,0.2522070645016817,0.12106234495115067,False
one_sided_embedding,source,B,1.7609182060973556,0.7501747005112539,False
one_sided_embedding,source,B,-0.13566551515664013,0.591964539659833,False
one_sided_embedding,source,C,5.615963819006575,3.243288400498413,False
one_sided_embedding,source,C,5.87680552747421,3.708424326387807,False
one_sided_embedding,source,C,5.743988933436178,2.81260818848292,False
one_sided_embedding,source,C,5.381905349711831,2.7136682726028565,False
one_sided_embedding,source,C,5.98748696014447,3.270582584853627,False
one_sided_embedding,source,C,5.7715830426673165,3.542426143052546,False
one_sided_embedding,source,C,6.231234212826596,2.568687746468898,False
one_sided_embedding,source,C,4.964802587429662,3.4706223253631387,False
one_sided_embedding,source,C,4.974327249085766,3.4450360338554367,False
one_sided_embedding,source,C,5.317502957223802,2.221988495017037,False
one_sided_embedding,source,C,6.3894494690579,4.216000527037061,False
one_sided_embedding,source,C,6.119499364480281,3.637332108541143,False
one_sided_embedding,source,C,5.591615720746701,3.7259046609931876,False
one_sided_embedding,source,C,6.416600881971125,4.722725377613472,False
one_sided_embedding,source,C,5.3633555766762635,3.681046019683766,False
one_sided_embedding,source,C,5.402872778685807,3.660483578840091,False
one_sided_embedding,source,C,4.774729217786617,2.5730597205436476,False
one_sided_embedding,source,C,5.673820202636926,3.6520898399657806,False
one_sided_embedding,source,C,6.176897368217057,3.8038601220304336,False
one_sided_embedding,source,C,5.226257598107745,3.639533211477704,False
one_sided_embedding,source,C,5.08304394471862,3.283827174338642,False
one_sided_embedding,source,C,5.50743027625129,2.875246715022492,False
one_sided_embedding,source,C,5.176712471517766,4.112433471780606,False
one_sided_embedding,source,C,6.242272544560789,4.1089066364994045,False
one_sided_embedding,source,C,6.260072071068561,3.862403281397159,False
one_sided_embedding,source,C,6.019059624232544,3.528050319413428,False
one_sided_embedding,source,C,4.267921571975455,2.8733229073465307,False
one_sided_embedding,source,C,5.951080810527838,2.9258388728090488,False
one_sided_embedding,source,C,5.621429457132629,3.2730888924134596,False
one_sided_embedding,source,C,5.099594307437714,3.831476098790077,False
one_sided_embedding,source,C,5.981625621387713,3.259958065442465,False
one_sided_embedding,source,C,5.527123911135551,3.9946456770916554,False
one_sided_embedding,source,C,4.516354265014383,4.01461328566072,False
one_sided_embedding,source,C,5.2810381285412245,3.870256031505255,False
one_sided_embedding,source,C,6.451105343300762,2.9094205118421046,False
one_sided_embedding,source,C,6.882496400429165,2.792817858296971,False
one_sided_embedding,source,C,3.985839756162618,2.7171483432814516,False
one_sided_embedding,source,C,6.220783305604548,4.071370748723889,False
one_sided_embedding,source,C,6.302227128969335,3.566550566317012,False
one_sided_embedding,source,C,4.585419776409391,3.633407363321327,False
one_sided_embedding,source,C,6.59337782003862,3.1913457094751077,False
one_sided_embedding,source,C,5.291410457637472,2.8913098251142872,False
one_sided_embedding,source,C,4.934198287265918,3.2781253869451454,False
one_sided_embedding,source,C,5.363935519542176,3.131749865058808,False
one_sided_embedding,source,C,4.787068339034014,2.5672236868988016,False
one_sided_embedding,source,C,5.5162116971998465,3.5748628543538334,False
one_sided_embedding,source,C,5.076295598750721,3.1854668409347893,False
one_sided_embedding,source,C,4.8521268735362835,5.016274970497293,False
one_sided_embedding,source,C,5.189753994129823,3.8305731515077337,False
one_sided_embedding,source,C,4.376300496035014,3.6283337233692823,False
one_sided_embedding,source,C,4.596003301398518,3.5607305614199967,False
one_sided_embedding,source,C,5.9065690510132836,4.126923773496353,False
one_sided_embedding,source,C,5.480396512110168,3.409360667188195,False
one_sided_embedding,source,C,6.47955611674691,3.5589481685573117,False
one_sided_embedding,source,C,5.472798184142473,4.4261731192484195,False
one_sided_embedding,source,C,6.040526014193568,3.1035008329478173,False
one_sided_embedding,source,C,5.9789941798581525,2.8243037398323354,False
one_sided_embedding,source,C,5.11619040995148,2.97499652935812,False
one_sided_embedding,source,C,6.8236475758102495,4.112615447940582,False
one_sided_embedding,source,C,6.262627581366168,3.8608622881851757,False
one_sided_embedding,source,C,6.436198882542679,2.87220970502078,False
one_sided_embedding,source,C,5.461973808832937,4.830343900251812,False
one_sided_embedding,source,C,5.317857802322005,3.7013717906348007,False
one_sided_embedding,source,C,4.528141718765517,3.115715227992346,False
one_sided_embedding,source,C,4.530478601210435,4.465493106930609,False
one_sided_embedding,source,C,5.201034165704444,2.9855237631319436,False
one_sided_embedding,source,C,5.230972286736243,3.6405235827799247,False
one_sided_embedding,source,C,5.07190939487865,2.8427385919559636,False
one_sided_embedding,source,C,5.16638752423808,4.12895602991531,False
one_sided_embedding,source,C,4.762940028761555,2.4172500065989624,False
one_sided_embedding,source,C,5.136743465565614,2.767622213673931,False
one_sided_embedding,source,C,5.721279581964275,3.478872189192275,False
one_sided_embedding,source,C,5.824756934008186,2.8658625743884825,False
one_sided_embedding,source,C,3.739678441937856,2.8543645202839043,False
one_sided_embedding,source,C,5.172781754850585,2.8250648127360365,False
one_sided_embedding,source,C,6.578265363172545,2.8743273949531924,False
one_sided_embedding,source,C,5.595061911882476,3.553589009847312,False
one_sided_embedding,source,C,7.117643208205124,3.557212502225326,False
one_sided_embedding,source,C,4.861977535872933,3.541384815572259,False
one_sided_embedding,source,C,4.959385827431544,3.087353034994226,False
one_sided_embedding,source,C,5.225784456166094,4.180946106931932,False
one_sided_embedding,source,C,5.5818322930377215,5.020488578000178,False
one_sided_embedding,source,C,6.802104097933451,4.211088737763442,False
one_sided_embedding,source,C,6.166082610745206,4.1252162416539875,False
one_sided_embedding,source,C,5.030700534093559,3.4295271644429293,False
one_sided_embedding,source,C,5.6461875664902035,4.0987265734735905,False
one_sided_embedding,source,C,5.324082450993011,3.357946041004493,False
one_sided_embedding,source,C,4.865294570046192,4.739648153601111,False
one_sided_embedding,source,C,5.752720387066434,2.814089759787683,False
one_sided_embedding,source,C,5.867256769187298,3.3202548780383467,False
one_sided_embedding,source,C,5.0106917310253944,3.520334252154531,False
one_sided_embedding,source,C,5.404420055633314,3.7162998102257303,False
one_sided_embedding,source,C,4.769689758466531,3.075095918416508,False
one_sided_embedding,source,C,5.44347274934226,3.229486663297561,False
one_sided_embedding,source,C,5.938856038773994,2.7841665343404576,False
one_sided_embedding,source,C,3.7530809789258317,3.297416771200707,False
one_sided_embedding,source,C,6.095811474731969,3.613769506451536,False
one_sided_embedding,source,C,4.9856726537360485,3.668947965541297,False
one_sided_embedding,source,C,6.125140525228595,3.675855503817476,False
one_sided_embedding,source,C,6.3739088619724455,3.8026401294600944,False
one_sided_embedding,source,C,5.495158658614916,2.841052204809001,False
one_sided_embedding,source,C,5.725170439849742,4.470215128515387,False
one_sided_embedding,source,C,5.484828777181202,3.426957926259112,False
one_sided_embedding,source,C,5.153081844748355,3.16964695653391,False
one_sided_embedding,source,C,6.157811709173975,3.991760388768841,False
one_sided_embedding,source,C,6.039640627953869,3.840563374794446,False
one_sided_embedding,source,C,6.452987939526438,2.3017669766523934,False
one_sided_embedding,source,C,5.573684776838421,3.414235198078338,False
one_sided_embedding,source,C,4.645176253845816,2.7740795021490063,False
one_sided_embedding,source,C,4.808267636150015,2.262545929196211,False
one_sided_embedding,source,C,5.647565560687509,3.0672692299512647,False
one_sided_embedding,source,C,7.001600634864157,3.7221417136728148,False
one_sided_embedding,source,C,5.141409113418421,2.738366818913692,False
one_sided_embedding,source,C,5.497832040728496,3.0341593151356197,False
one_sided_embedding,source,C,5.997482976953136,3.428302231037414,False
one_sided_embedding,source,C,4.572649357441596,3.8850696490581615,False
one_sided_embedding,source,C,5.659483201269697,3.0394680253048443,False
one_sided_embedding,source,C,6.911198381470726,2.1002062674197273,False
one_sided_embedding,source,C,5.048066022712228,4.272429966122413,False
one_sided_embedding,source,C,5.407116428744744,4.828718586803834,False
one_sided_embedding,unknown,X,-0.49029009254605427,-0.26234806991860804,True
one_sided_embedding,unknown,X,0.023946588721683426,-0.46943383573688624,True
one_sided_embedding,unknown,X,-0.08776399790055553,0.029994604791371726,True
one_sided_embedding,unknown,X,0.11490353938206309,-0.3977571763553759,True
one_sided_embedding,unknown,X,-0.06507668989454762,-0.5336377710945918,True
one_sided_embedding,unknown,X,0.14051319789037223,-0.3669026705179129,True
one_sided_embedding,unknown,X,-0.34082270703728657,0.24559394218800554,True
one_sided_embedding,unknown,X,-0.20986109795877436,-0.11748485857225811,True
one_sided_embedding,unknown,X,-0.5991092288412135,0.02297527189090981,True
one_sided_embedding,unknown,X,0.5900585973596723,0.03582465314793598,True
one_sided_embedding,unknown,X,-0.4784099397428093,-0.2937313591705424,True
one_sided_embedding,unknown,X,0.02057854146887493,-0.11954288316006245,True
one_sided_embedding,unknown,X,-0.11190959952635376,0.0004563439927626478,True
one_sided_embedding,unknown,X,0.5174171646373548,-0.12678161644507532,True
one_sided_embedding,unknown,X,0.5523761192735638,0.2539289000494882,True
one_sided_embedding,unknown,X,-0.1561751672109001,-0.15221051368661673,True
one_sided_embedding,unknown,X,-0.23705397136877174,-0.12634003960066115,True
one_sided_embedding,unknown,X,0.07946798491411396,0.1359950815029402,True
one_sided_embedding,unknown,X,-0.13428562383972176,-0.12571298617314716,True
one_sided_embedding,unknown,X,0.4466935062374243,-0.5586029562545509,True
shallow_only_overlap,source,A,-0.46176833519398514,0.2789007865983875,True
shallow_only_overlap,source,A,-1.0197455266728797,0.39546508076421627,True
shallow_only_overlap,source,A,-0.7552271967154108,0.5170651212243222,True
shallow_only_overlap,source,A,-0.9160965139941981,0.7486717108679082,True
shallow_only_overlap,source,A,-1.0971203132113865,0.2341067279106151,True
shallow_only_overlap,source,A,-0.2374833407250586,0.2327031434270379,True
shallow_only_overlap,source,A,0.49809073028006323,1.7965876231314297,True
shallow_only_overlap,source,A,-2.4171814657484774,-0.9440848348696727,True
shallow_only_overlap,source,A,0.15905954620050056,0.10703492765894049,True
shallow_only_overlap,source,A,1.3043108919191992,1.221191857067117,True
shallow_only_overlap,source,A,0.05129899343122413,1.2921267900226276,True
shallow_only_overlap,source,A,0.1308694427364534,0.7516426528160463,True
shallow_only_overlap,source,A,-1.376280933784657,-0.17158182266073668,True
shallow_only_overlap,source,A,-2.9688546184243023,-1.8631098905104488,True
shallow_only_overlap,source,A,-1.6855054157424907,-0.01933127298440457,True
shallow_only_overlap,source,A,-0.6106823634253311,0.1369544295790082,True
shallow_only_overlap,source,A,-1.333231203668917,-0.3129803987653788,True
shallow_only_overlap,source,A,-1.3037433237180678,-0.039483034210794105,True
shallow_only_overlap,source,A,-0.0774452181237989,1.2759777497269345,True
shallow_only_overlap,source,A,-0.9014191034858337,0.21993534997993136,True
shallow_only_overlap,source,A,-0.6687303562131984,-0.24284956617356163,True
shallow_only_overlap,source,A,1.7538300943833385,2.397036251041724,True
shallow_only_overlap,source,A,-0.5911086343602485,0.0007342026215537145,True
shallow_only_overlap,source,A,0.08887786417991272,0.7534932855344616,True
shallow_only_overlap,source,A,0.3307141548786303,0.2624806850561823,True
shallow_only_overlap,source,A,-0.54457716795528,0.28064644047872545,True
shallow_only_overlap,source,A,-0.10425063186519179,1.2803318309748426,True
shallow_only_overlap,source,A,-0.8357181242864947,0.44644377196190027,True
shallow_only_overlap,source,A,-0.6675624906073535,-0.31156042748218177,True
shallow_only_overlap,source,A,1.0888693812797423,0.9630297185455925,True
shallow_only_overlap,source,A,-0.3100723078487313,0.08815629584379442,True
shallow_only_overlap,source,A,-1.7388593147345868,-0.16471242185040258,True
shallow_only_overlap,source,A,0.16273375256111267,0.6706701508837428,True
shallow_only_overlap,source,A,-0.29934883416230285,0.892197740254534,True
shallow_only_overlap,source,A,-1.0665827355826492,0.3505346311876343,True
shallow_only_overlap,source,A,-1.2174201281316173,0.16712164650956865,True
shallow_only_overlap,source,A,-2.4395593401935374,-0.31556332757132205,True
shallow_only_overlap,source,A,-1.365721990966946,-0.21477912475765754,True
shallow_only_overlap,source,A,0.6313788354641723,0.7916761375777908,True
shallow_only_overlap,source,A,-1.0565695192111197,-0.2055035513563057,True
shallow_only_overlap,source,A,0.24023562719836722,0.5783241479886223,True
shallow_only_overlap,source,A,-1.704188588060764,-1.070692969559775,True
shallow_only_overlap,source,A,0.10957071709523514,0.07959877548174357,True
shallow_only_overlap,source,A,-2.5696470554276907,-1.600149375548837,True
shallow_only_overlap,source,A,1.9772375029791347,1.5337099245084078,True
shallow_only_overlap,source,A,-0.8742447061814849,0.3463772919109348,True
shallow_only_overlap,source,A,-0.2207417427093501,0.09907083311213538,True
shallow_only_overlap,source,A,-0.4283104038423978,1.2797776858594205,True
shallow_only_overlap,source,A,-1.316694555512068,0.6957043279317827,True
shallow_only_overlap,source,A,-3.9755405036898903,-2.1944612340062912,True
shallow_only_overlap,source,A,-1.0002927110062063,0.6278669395273548,True
shallow_only_overlap,source,A,-0.9944382290787168,0.23695451122160313,True
shallow_only_overlap,source,A,-0.8451646138770993,0.9747608780408366,True
shallow_only_overlap,source,A,-1.8405297612387037,-0.9231645911782109,True
